0.9205101422545685,0.2611942956373515,0.4055154225533294,0.4899713173630271,0.6817276612186319,0.2893288618894163,0.366462229166554,0.8826812798419298,0.8933866825818612,0.2577010083989676
0.07137904195963407,0.4915724509708085,0.5309581704368629,0.09546555547031521,0.056864023960530696,0.7345645948885341,0.2188732555979097,0.7979307459736573,0.6861748433658793,0.19147330302384935
0.9929781659372988,0.44238842037305315,0.1364164554340187,0.921349738358327,0.3006693508926972,0.49368212237397835,0.5323602631652038,0.9363357560484263,0.21006868536082135,0.6995570982464899
0.4785868503842856,0.33602184085183495,0.24547019370535883,0.9962061134675978,0.8605311025805613,0.5657464950389594,0.4874912483846472,0.9169544312638921,0.02927016186704612,0.9147511398442206
0.39411681964075784,0.9482094490420859,0.7367735627067336,0.38060780906810443,0.6466316527188368,0.4752680640150714,0.44009208055260685,0.06044489210233628,0.31491948520688007,0.5620882959781216
0.08995622664433078,0.38647963276836617,0.026909252879956713,0.29201236160740784,0.21983830200799714,0.26692373759084986,0.9402031462810982,0.3757258677911478,0.9708138134051298,0.12467458102320716
0.044316806248159146,0.34229812613080957,0.13738197679222908,0.06197469840786107,0.294657843440452,0.08989230064077824,0.3532730475840833,0.5217425331738235,0.0585822318402518,0.7501163373595859
0.12542608401582112,0.43508446656405697,0.7038399328379595,0.6440042064253721,0.5766357539245601,0.32140018400566905,0.9402202146441674,0.5460452840849508,0.1858746142143891,0.7927836057678009
0.04212314267196304,0.4948833937433308,0.14126087633328355,0.3350034180670838,0.940057363504621,0.11471419654602055,0.12981608941123468,0.006512653634872301,0.5953356587571489,0.2560303068933264
0.810099958239129,0.9834815494150204,0.33526718428732716,0.5555585047238296,0.9571739698694742,0.16043590168588606,0.7421749070567505,0.5131434398772466,0.014884477062579005,0.7346647488956154
0.7223494473522344,0.7502204970453857,0.6146570393049299,0.7505759424050555,0.08102312781548793,0.6684898950930359,0.9743931273402641,0.7819733687447947,0.09496324852902727,0.582812560705249
0.7093371682069392,0.8324835373463695,0.6280545467291383,0.39372465963498016,0.17462886127169952,0.3062066096767021,0.19693184015173315,0.045364465337457416,0.297902090091664,0.8556611864678882
0.5219802396084836,0.45129561402346774,0.09340027472143864,0.11053262572876232,0.7217517281116566,0.8161192585044841,0.762453956205761,0.3077794538776658,0.020791152902507326,0.5345231230760645
